Index,Title,Sentiment,Class,Entity1
60,"  Plooij: Verstappen moet geduld hebben, levert Red Bull wel in 2021?  ",0.2523749999999999,Positive,Verstappen
60,,0.2523749999999999,,Red Bull
60,,0.2523749999999999,,
61,"  Eindrapport Racing Point: Niet chique, wel slim en geslepen  ",0.19425925925925927,Positive,Racing Point
61,,0.19425925925925927,,
61,,0.19425925925925927,,
62,  Leclerc reflecteert: “Dit was mijn beste jaar in de Formule 1”  ,0.2280654761904762,Positive,Leclerc
62,,0.2280654761904762,,
62,,0.2280654761904762,,
63,  Eindrapport Daniel Ricciardo: Honey badger verstevigt reputatie  ,0.16287878787878787,Positive,Ricciardo
63,,0.16287878787878787,,
63,,0.16287878787878787,,
64,  Analyse: Vijf winnaars van het Formule 1-seizoen 2020  ,0.22377394636015313,Positive,
64,,0.22377394636015313,,
64,,0.22377394636015313,,
65,  Eindrapport Ocon: Comeback kid krijgt herkansing in 2021  ,0.2443560606060606,Positive,Ocon
65,,0.2443560606060606,,
65,,0.2443560606060606,,
66,  Vettel legt vinger op zere plek: Waarom Ferrari-missie is mislukt  ,0.17821839080459775,Positive,Vettel
66,,0.17821839080459775,,Ferrari
66,,0.17821839080459775,,
67,  Eindrapport Renault: Een nieuwe stap vooruit in 2020  ,0.0989655172413793,Neutral,Renault
67,,0.0989655172413793,,
67,,0.0989655172413793,,
68,"  Verstappen over 2020: “Weer beter geworden, maar gat was te groot""  ",0.20238636363636361,Positive,Verstappen
68,,0.20238636363636361,,
68,,0.20238636363636361,,
69,  Analyse: Vijf verliezers van het Formule 1-seizoen 2020  ,0.13176160337552745,Neutral,
69,,0.13176160337552745,,
69,,0.13176160337552745,,
70,"  Sainz bloeide op bij McLaren: ""Gaat niet alleen om de auto""  ",0.34957291666666673,Positive,Sainz
70,,0.34957291666666673,,McLaren
70,,0.34957291666666673,,
71,"  F1-jaarterugblik Coronel: Verstappen gegroeid, Hamilton beste ooit  ",0.11874213836477986,Neutral,Hamilton
71,,0.11874213836477986,,Verstappen
71,,0.11874213836477986,,
72,  Eindrapport Pierre Gasly: Wederopstanding beloond met zege  ,0.15964285714285711,Positive,Gasly
72,,0.15964285714285711,,
72,,0.15964285714285711,,
73,  Sir Frank Williams weer thuis na verblijf in ziekenhuis  ,0.09866666666666667,Neutral,Williams
73,,0.09866666666666667,,
73,,0.09866666666666667,,
74,  Verstappen in gesprek met Evers over zijn (muzikale) opvoeding  ,0.10256410256410255,Neutral,Verstappen
74,,0.10256410256410255,,
74,,0.10256410256410255,,
75,"  Schumacher of niet, Haas rekent op pijnlijk F1-seizoen in 2021  ",0.23014705882352945,Positive,Haas
75,,0.23014705882352945,,
75,,0.23014705882352945,,
76,  Eindrapport Daniil Kvyat: Tweede afscheid voor wisselvallige Rus  ,0.12361111111111112,Neutral,Kvyat
76,,0.12361111111111112,,
76,,0.12361111111111112,,
77,  Williams: We willen geen F1 B-team worden  ,0.20967741935483872,Positive,Williams
77,,0.20967741935483872,,
77,,0.20967741935483872,,
78,"  Red Bull-baas voorspelt spannend F1-seizoen: ""Verschillen kleiner""  ",0.16622685185185182,Positive,Red Bull
78,,0.16622685185185182,,
78,,0.16622685185185182,,
79,"  Kvyat hoopt op F1-terugkeer: ""Ben nu klaar voor topteam""  ",0.2609009009009009,Positive,Kvyat
79,,0.2609009009009009,,
79,,0.2609009009009009,,
80,"  Eindrapport AlphaTauri: Nieuwe naam, maar dezelfde resultaten  ",0.22820000000000001,Positive,AlphaTauri
80,,0.22820000000000001,,
80,,0.22820000000000001,,
81,  Slimmigheid van Mercedes de oorzaak van nederlaag in Abu Dhabi?  ,0.19307291666666665,Positive,Mercedes
81,,0.19307291666666665,,
81,,0.19307291666666665,,
82,  Russell heeft al veranderingen voorgesteld na invalbeurt Mercedes  ,0.22425925925925927,Positive,Russell
82,,0.22425925925925927,,Mercedes
82,,0.22425925925925927,,
83,  VIDEO: Gasly over zijn memorabele F1-seizoen 2020  ,0.381,Positive,Gasly
83,,0.381,,
83,,0.381,,
84,"  Podcast-jaaroverzicht (deel 1): Ferrari verzuipt, Gasly imponeert  ",0.08439999999999999,Neutral,Gasly
84,,0.08439999999999999,,Ferrari
84,,0.08439999999999999,,
85,  Eindrapport Romain Grosjean: F1-pensioen met gemengde gevoelens  ,0.2213580246913581,Positive,Grosjean
85,,0.2213580246913581,,
85,,0.2213580246913581,,
86,  Eindrapport Magnussen: Anoniem afscheid voor onderschatte coureur  ,0.12500000000000003,Neutral,Magnussen
86,,0.12500000000000003,,
86,,0.12500000000000003,,
87,  Eindrapport Haas: Is de bodem stilaan in zicht?  ,0.18313131313131317,Positive,Haas
87,,0.18313131313131317,,
87,,0.18313131313131317,,
88,  Eindrapport George Russell: Geen twijfel meer mogelijk  ,0.18005747126436786,Positive,Russell
88,,0.18005747126436786,,
88,,0.18005747126436786,,
89,  Sterkere teamgenoot voor Verstappen? Horner maakt zich geen zorgen  ,0.4122619047619049,Positive,Verstappen
89,,0.4122619047619049,,
89,,0.4122619047619049,,
90,"  Haas enthousiast over Schumacher: ""Werklust is indrukwekkend""  ",0.23199494949494948,Positive,Haas
90,,0.23199494949494948,,
90,,0.23199494949494948,,
91,  Magnussen: Grosjean 'fenomenaal' in de kwalificatie  ,0.18015873015873018,Positive,Grosjean
91,,0.18015873015873018,,Magnussen
91,,0.18015873015873018,,
92,  Ferrari heeft 'veel geleerd' in pijnlijk F1-seizoen 2020  ,0.07899999999999997,Neutral,Ferrari
92,,0.07899999999999997,,
92,,0.07899999999999997,,
93,  Eindrapport Nicholas Latifi: Meer dan dit zit er niet in  ,-0.008492063492063466,Neutral,Latifi
93,,-0.008492063492063466,,
93,,-0.008492063492063466,,
94,"  Renault weerlegt kritiek: ""Alonso is nog steeds in het nadeel""  ",0.08712121212121213,Neutral,Renault
94,,0.08712121212121213,,
94,,0.08712121212121213,,
95,  Eindrapport Williams: Eindelijk perspectief voor de iconische renstal?  ,0.17888888888888888,Positive,Williams
95,,0.17888888888888888,,
95,,0.17888888888888888,,
96,  Ocon: Camber in bochten kan GP Abu Dhabi minder saai maken  ,0.04398989898989899,Neutral,Ocon
96,,0.04398989898989899,,
96,,0.04398989898989899,,
97,"  Interview manager Verstappen: ""Nog als vis in het water bij Red Bull""  ",0.2677517361111112,Positive,Verstappen
97,,0.2677517361111112,,Red Bull
97,,0.2677517361111112,,
98,  Hamilton ‘trots’ dat Wolff doorgaat als teambaas Mercedes  ,0.39,Positive,Hamilton
98,,0.39,,Mercedes
98,,0.39,,
99,  Binotto: Rivalen Ferrari voor P3 profiteren van ‘gratis tokens’  ,0.14469696969696969,Neutral,Ferrari
99,,0.14469696969696969,,
99,,0.14469696969696969,,
100,  Steiner overtuigd dat Fittipaldi ‘goed werk kan leveren’ in F1  ,0.18779761904761902,Positive,
100,,0.18779761904761902,,
100,,0.18779761904761902,,
101,"  Red Bull geeft toe: ""Hülkenberg was geen echte optie voor 2021""  ",0.29454545454545455,Positive,Red Bull
101,,0.29454545454545455,,
101,,0.29454545454545455,,
102,  Interview Jack Plooij: Anekdotes uit F1-paddock in coronajaar 2020  ,0.2177644230769231,Positive,
102,,0.2177644230769231,,
102,,0.2177644230769231,,
103,  VIDEO: Waarom werd Mercedes verslagen door Max Verstappen?  ,0.09761904761904763,Neutral,Verstappen
103,,0.09761904761904763,,Mercedes
103,,0.09761904761904763,,
104,"  Verstappen blij met Perez: ""Met twee auto's vechten tegen Mercedes""  ",0.23479591836734695,Positive,Verstappen
104,,0.23479591836734695,,Perez
104,,0.23479591836734695,,Mercedes
105,  Analyse: Perez een geschikte Red Bull-teamgenoot voor Verstappen?  ,0.25217032967032976,Positive,Verstappen
105,,0.25217032967032976,,Perez
105,,0.25217032967032976,,Red Bull
106,  FIA scherpt bandenreglement aan na incident met Russell  ,0.08000000000000002,Neutral,Russell
106,,0.08000000000000002,,
106,,0.08000000000000002,,
107,"  Wolff en Ricciardo in koor: ""F1 kan leren van Alonso-demo in R25""  ",0.2644907407407407,Positive,Ricciardo
107,,0.2644907407407407,,
107,,0.2644907407407407,,
108,  Vettel vindt Leclerc ‘grootste talent in mijn vijftien jaar in F1’  ,0.32391304347826083,Positive,Leclerc
108,,0.32391304347826083,,Vettel
108,,0.32391304347826083,,
109,  Tilke over kritiek op F1-circuits: “Perfect circuit bestaat niet”  ,0.1733333333333333,Positive,
109,,0.1733333333333333,,
109,,0.1733333333333333,,
110,  'Perez op weg naar Red Bull Racing voor F1-seizoen 2021'  ,0.15833333333333335,Positive,Perez
110,,0.15833333333333335,,Red Bull
110,,0.15833333333333335,,
111,  VIDEO: Toto Wolff blikt terug op F1-seizoen 2020  ,0.08444444444444445,Neutral,
111,,0.08444444444444445,,
111,,0.08444444444444445,,
112,  Jack Plooij en de introductie van de ‘weekendnaaier’  ,0.1731150793650794,Positive,
112,,0.1731150793650794,,
112,,0.1731150793650794,,
113,  Haas overweegt maatregelen in zaak Mazepin privé te houden  ,0.0582,Neutral,Haas
113,,0.0582,,
113,,0.0582,,
114,"  Interview Jos Verstappen: Kansen in 2021, docu en Le Mans met Max?  ",0.2149206349206349,Positive,Verstappen
114,,0.2149206349206349,,
114,,0.2149206349206349,,
115,  Teambazen kiezen Hamilton boven Verstappen als beste coureur 2020  ,0.2833333333333334,Positive,Hamilton
