Index,Title,Link
52,"  Helmut Marko exklusiv (1/3): Eigener Red-Bull-Motor ""bei 80, 85 Prozent""  ",https://de.motorsport.com/f1/news/helmut-marko-exklusiv-13-eigener-red-bull-motor-bei-80-85-prozent-20122801/4932097/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
53,  Helmut Marko: Daran ist Alexander Albon gescheitert  ,https://de.motorsport.com/f1/news/helmut-marko-daran-ist-alexander-albon-gescheitert-20122702/4931894/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
54,  McLaren-Juniorprogramm ohne Fahrer: Was Zak Brown anders macht  ,https://de.motorsport.com/f1/news/mclaren-juniorprogramm-ohne-fahrer-was-zak-brown-anders-macht-20122701/4931883/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
55,  George Russell: Mein Fahrstil hat mir im Mercedes geschadet  ,https://de.motorsport.com/f1/news/george-russell-mein-fahrstil-hat-mir-im-mercedes-geschadet-20122504/4931616/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
56,  Frank Williams am Heiligabend aus dem Krankenhaus entlassen  ,https://de.motorsport.com/f1/news/frank-williams-am-heiligabend-aus-dem-krankenhaus-entlassen-20122502/4931544/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
57,  Teamchefs und Fahrer wählen Top-10-Piloten 2020  ,https://de.motorsport.com/f1/news/teamchefs-und-fahrer-waehlen-top-10-piloten-2020-20122405/4931420/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
58,"  ""Bedeutsamer als sieben WM-Titel"": Ricciardos Geschenk an Hamilton  ",https://de.motorsport.com/f1/news/bedeutsamer-als-sieben-wm-titel-ricciardos-geschenk-an-hamilton-20122403/4931382/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
59,  Donuts in Abu Dhabi: Killer für Getriebe und Motor?  ,https://de.motorsport.com/f1/news/donuts-in-abu-dhabi-killer-fuer-getriebe-und-motor-20122402/4931317/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
60,"  Jean Todt: Mercedes' Dominanz ist größer, als unsere bei Ferrari je war  ",https://de.motorsport.com/f1/news/jean-todt-mercedes-dominanz-ist-groesser-als-unsere-bei-ferrari-je-war-20122307/4931180/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
61,"  Piquet jun. über Verstappen: Manchmal muss man arrogant sein, oder?  ",https://de.motorsport.com/f1/news/piquet-jun-ueber-verstappen-manchmal-muss-man-arrogant-sein-oder-20122304/4931092/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
